1778882237.7113,0468,0076,0.0080,2.83,353.59
1778882237.7193,0466,0076,0.0079,2.00,251.93
1778882237.7272,0462,0078,0.0080,4.47,562.43
1778882237.7352,0462,0080,0.0080,2.00,250.04
1778882237.7432,0461,0081,0.0080,1.41,177.05
1778882237.7512,0459,0083,0.0080,2.83,352.43
1778882237.7593,0457,0085,0.0080,2.83,352.04
1778882237.7672,0457,0087,0.0080,2.00,251.22
1778882237.7754,0456,0088,0.0081,1.41,174.04
1778882241.3992,0454,0088,3.6238,2.00,0.55
1778882261.5192,0800,0502,20.1200,539.55,26.82
1778882261.5272,0800,0506,0.0080,4.00,502.46
1778882261.5352,0800,0509,0.0080,3.00,375.17
1778882261.5432,0801,0519,0.0080,10.05,1251.81
1778882261.5512,0803,0528,0.0080,9.22,1153.32
1778882261.5592,0812,0542,0.0080,16.64,2076.05
1778882261.5672,0821,0560,0.0080,20.12,2529.48
1778882261.5752,0833,0581,0.0080,24.19,3020.33
1778882261.5832,0849,0603,0.0080,27.20,3386.79
1778882261.5912,0868,0626,0.0080,29.83,3723.39
1778882261.5992,0888,0652,0.0079,32.80,4127.42
1778882261.6072,0914,0682,0.0080,39.70,4950.47
1778882261.6152,0942,0717,0.0080,44.82,5580.35
1778882261.6232,0988,0763,0.0080,65.05,8105.50
1778882261.6312,1029,0808,0.0079,60.88,7658.33
1778882261.6392,1084,0863,0.0080,77.78,9681.01
1778882261.6472,1129,0904,0.0080,60.88,7619.25
1778882261.6552,1174,0945,0.0079,60.88,7668.22
1778882261.6632,1211,0978,0.0080,49.58,6194.59
1778882261.6712,1248,1011,0.0081,49.58,6150.07
1778882261.6792,1290,1042,0.0080,52.20,6562.04
1778882261.6872,1338,1070,0.0081,55.57,6902.90
1778882261.6952,1386,1098,0.0079,55.57,7002.24
1778882261.7032,1439,1122,0.0080,58.18,7276.16
1778882261.7112,1492,1147,0.0081,58.60,7270.53
1778882261.7192,1544,1167,0.0080,55.71,6975.51
1778882261.7272,1581,1180,0.0080,39.22,4901.21
1778882261.7353,1614,1190,0.0080,34.48,4284.50
1778882261.7433,1642,1196,0.0080,28.64,3577.26
1778882261.7512,1667,1202,0.0079,25.71,3236.35
1778882261.7592,1688,1205,0.0080,21.21,2656.91
1778882261.7672,1705,1208,0.0080,17.26,2161.92
1778882261.7752,1722,1211,0.0080,17.26,2155.29
1778882261.7832,1734,1211,0.0080,12.00,1497.79
1778882261.7912,1750,1211,0.0080,16.00,2003.19
1778882261.7992,1763,1211,0.0080,13.00,1626.33
1778882261.8072,1772,1211,0.0081,9.00,1115.70
1778882261.8153,1781,1210,0.0080,9.06,1129.51
1778882261.8233,1790,1207,0.0080,9.49,1180.63
1778882261.8312,1797,1205,0.0079,7.28,919.31
1778882261.8392,1803,1203,0.0080,6.32,787.34
1778882261.8473,1807,1203,0.0080,4.00,499.41
1778882261.8552,1811,1199,0.0080,5.66,709.34
1778882261.8632,1816,1194,0.0080,7.07,882.32
1778882261.8712,1820,1192,0.0079,4.47,563.32
1778882261.8792,1821,1191,0.0080,1.41,176.18
1778882261.8873,1823,1187,0.0081,4.47,554.81
1778882261.8952,1828,1180,0.0079,8.60,1083.41
1778882261.9032,1832,1176,0.0080,5.66,707.41
1778882261.9112,1836,1174,0.0080,4.47,556.95
1778882261.9192,1840,1170,0.0079,5.66,713.02
1778882261.9272,1844,1170,0.0080,4.00,499.95
1778882261.9352,1848,1170,0.0080,4.00,497.16
1778882261.9432,1852,1170,0.0080,4.00,500.63
1778882261.9512,1858,1170,0.0080,6.00,748.45
1778882261.9592,1865,1170,0.0080,7.00,877.68
1778882261.9672,1871,1170,0.0080,6.00,752.84
1778882261.9752,1880,1170,0.0080,9.00,1124.78
1778882261.9832,1884,1170,0.0081,4.00,496.82
1778882261.9912,1893,1170,0.0080,9.00,1127.27
1778882261.9992,1902,1170,0.0080,9.00,1128.48
1778882262.0072,1908,1170,0.0080,6.00,747.60
1778882262.0152,1917,1171,0.0080,9.06,1132.31
1778882262.0232,1924,1173,0.0080,7.28,910.89
1778882262.0313,1931,1175,0.0081,7.28,904.18
1778882262.0392,1937,1178,0.0079,6.71,845.97
1778882262.0473,1941,1180,0.0081,4.47,553.19
1778882262.0553,1943,1180,0.0080,2.00,250.25
1778882262.1272,1945,1181,0.0720,2.24,31.06
1778882262.1752,1950,1181,0.0080,4.00,498.86
1778882262.1832,1954,1181,0.0080,4.00,500.02
1778882262.2792,1956,1181,0.0960,2.00,20.83
1778882262.2952,1961,1181,0.0080,4.00,500.57
1778882262.3032,1963,1181,0.0080,2.00,250.44
1778882262.3112,1966,1183,0.0080,3.61,451.59
1778882262.3192,1968,1183,0.0080,2.00,249.79
1778882262.3272,1970,1185,0.0080,2.83,353.24
1778882262.3352,1972,1185,0.0080,2.00,250.48
1778882262.5672,1972,1187,0.2321,2.00,8.62
1778882262.5832,1969,1188,0.0080,3.00,373.25
1778882262.5912,1965,1188,0.0080,4.00,500.65
1778882262.5992,1958,1190,0.0079,7.28,915.98
1778882262.6073,1954,1193,0.0081,5.00,617.21
1778882262.6152,1945,1195,0.0080,9.22,1155.80
1778882262.6233,1936,1197,0.0081,9.22,1138.68
1778882262.6312,1923,1200,0.0079,13.34,1695.26
1778882262.6392,1906,1203,0.0080,17.26,2161.66
1778882262.6472,1893,1205,0.0080,13.15,1640.23
1778882262.6552,1872,1211,0.0080,21.84,2737.26
1778882262.6632,1843,1218,0.0081,29.83,3703.77
1778882262.6712,1811,1224,0.0080,32.56,4083.39
1778882262.6792,1775,1227,0.0080,36.12,4512.16
1778882262.6872,1734,1234,0.0080,41.59,5203.26
1778882262.6952,1689,1241,0.0080,45.54,5725.31
1778882262.7032,1643,1248,0.0080,46.53,5800.19
1778882262.7114,1592,1252,0.0082,51.16,6244.11
1778882262.7192,1540,1255,0.0078,52.09,6649.62
1778882262.7273,1488,1259,0.0080,52.15,6493.55
1778882262.7352,1442,1266,0.0080,46.53,5840.99
1778882262.7433,1402,1270,0.0081,40.20,4947.01
1778882262.7512,1366,1273,0.0078,36.12,4602.20
1778882262.7592,1338,1276,0.0080,28.16,3505.24
1778882262.7673,1314,1279,0.0080,24.19,3009.30
1778882262.7752,1297,1282,0.0079,17.26,2177.46
1778882262.7832,1280,1282,0.0080,17.00,2123.00
1778882262.7912,1268,1282,0.0080,12.00,1497.97
1778882262.7992,1259,1284,0.0080,9.22,1155.42
1778882262.8072,1250,1284,0.0080,9.00,1118.55
1778882262.8152,1241,1284,0.0080,9.00,1126.36
1778882262.8233,1232,1284,0.0081,9.00,1111.34
1778882262.8312,1220,1284,0.0079,12.00,1518.21
1778882262.8393,1208,1284,0.0080,12.00,1496.23
1778882262.8472,1195,1287,0.0080,13.34,1670.77
1778882262.8553,1182,1287,0.0080,13.00,1621.73
1778882262.8632,1173,1287,0.0079,9.00,1133.09
1778882262.8712,1164,1287,0.0080,9.00,1119.51
1778882262.8792,1158,1287,0.0080,6.00,751.94
1778882262.8873,1151,1287,0.0080,7.00,871.07
1778882262.8952,1148,1287,0.0080,3.00,375.09
